ssyk1,age_group,code_age,ssyk_status,n,year
4,30-49,7,5,1283.0,2022
6,22-29,-1,3,10.0,2022
9,22-29,0,15,112.0,2022
4,22-29,8,3,,2022
4,30-49,2,5,3707.0,2022
5,50+,8,1,575.0,2022
6,50+,0,12,105.0,2022
1,22-29,-1,3,9.0,2022
7,30-49,4,4,312.0,2022
3,22-29,2,4,301.0,2022
9,30-49,-1,4,524.0,2022
1,22-29,5,2,,2022
4,30-49,6,1,585.0,2022
7,22-29,0,15,245.0,2022
9,30-49,8,2,8.0,2022
7,50+,1,1,13415.0,2022
9,30-49,5,3,18.0,2022
9,22-29,5,1,178.0,2022
4,50+,0,3,216.0,2022
7,22-29,6,3,,2022
5,22-29,1,5,7199.0,2022
3,30-49,3,3,85.0,2022
6,22-29,3,1,223.0,2022
1,30-49,7,3,13.0,2022
6,50+,0,13,1133.0,2022
6,50+,7,1,1220.0,2022
4,50+,8,2,13.0,2022
4,50+,6,3,14.0,2022
6,50+,3,5,290.0,2022
8,50+,3,2,167.0,2022
5,22-29,6,1,387.0,2022
5,30-49,6,4,108.0,2022
1,22-29,4,1,113.0,2022
3,50+,6,5,2397.0,2022
9,50+,4,4,44.0,2022
8,22-29,-1,2,160.0,2022
4,30-49,1,1,11696.0,2022
7,30-49,8,5,1043.0,2022
7,30-49,4,3,41.0,2022
6,30-49,2,2,45.0,2022
1,30-49,0,2,1307.0,2022
2,50+,4,2,406.0,2022
7,22-29,5,2,26.0,2022
7,22-29,7,1,148.0,2022
5,50+,2,2,426.0,2022
4,50+,8,1,502.0,2022
4,30-49,0,1,113126.0,2022
1,30-49,4,1,5382.0,2022
5,22-29,3,3,76.0,2022
9,50+,4,5,1483.0,2022
1,30-49,5,2,43.0,2022
2,50+,1,4,2354.0,2022
7,30-49,2,1,8263.0,2022
6,50+,-1,2,34.0,2022
9,50+,5,3,11.0,2022
3,50+,4,2,347.0,2022
5,30-49,1,4,5116.0,2022
4,22-29,-1,1,1953.0,2022
7,30-49,0,3,127.0,2022
3,30-49,1,2,3248.0,2022
3,50+,1,4,1460.0,2022
6,30-49,4,5,398.0,2022
7,30-49,6,3,10.0,2022
8,22-29,8,4,,2022
4,50+,5,5,1464.0,2022
8,50+,-1,4,191.0,2022
1,30-49,-1,3,45.0,2022
5,22-29,4,2,218.0,2022
5,30-49,4,1,5593.0,2022
8,22-29,3,4,118.0,2022
6,50+,-1,1,654.0,2022
6,30-49,-1,3,20.0,2022
9,22-29,0,5,562.0,2022
3,30-49,8,3,10.0,2022
5,30-49,-1,4,536.0,2022
3,50+,4,1,10461.0,2022
7,50+,5,4,66.0,2022
1,30-49,6,3,16.0,2022
5,22-29,1,4,5475.0,2022
4,22-29,5,4,46.0,2022
1,30-49,8,2,13.0,2022
5,22-29,0,1,154259.0,2022
8,50+,0,5,436.0,2022
5,30-49,7,5,3441.0,2022
6,22-29,7,3,,2022
8,30-49,0,12,351.0,2022
1,22-29,2,3,,2022
3,30-49,0,4,901.0,2022
8,50+,7,2,54.0,2022
2,22-29,3,4,123.0,2022
2,30-49,8,2,28.0,2022
6,30-49,8,1,37.0,2022
1,30-49,8,1,391.0,2022
1,30-49,3,1,6374.0,2022
2,22-29,5,1,107.0,2022
3,50+,2,5,3749.0,2022
9,50+,3,4,102.0,2022
3,22-29,7,4,,2022
9,30-49,1,5,2533.0,2022
8,30-49,8,4,9.0,2022
9,30-49,2,5,3326.0,2022
3,30-49,4,3,88.0,2022
1,30-49,8,3,6.0,2022
9,22-29,3,2,77.0,2022
1,30-49,2,2,322.0,2022
3,22-29,8,2,,2022
4,22-29,7,1,48.0,2022
6,30-49,7,5,261.0,2022
7,50+,5,5,1897.0,2022
8,50+,5,4,34.0,2022
8,30-49,0,5,671.0,2022
1,50+,3,3,42.0,2022
2,22-29,4,4,53.0,2022
1,30-49,1,2,1774.0,2022
5,30-49,0,5,1858.0,2022
8,50+,2,1,4433.0,2022
1,50+,3,5,2884.0,2022
5,50+,2,1,9283.0,2022
6,50+,0,15,7687.0,2022
3,30-49,4,5,5603.0,2022
9,30-49,2,3,46.0,2022
4,50+,2,5,1841.0,2022
6,30-49,-1,4,44.0,2022
9,30-49,8,1,166.0,2022
2,50+,2,1,8732.0,2022
4,22-29,8,2,,2022
3,22-29,6,3,,2022
7,30-49,7,5,1974.0,2022
1,30-49,7,4,37.0,2022
1,30-49,8,5,400.0,2022
1,30-49,0,3,124.0,2022
4,50+,1,5,1118.0,2022
7,22-29,2,4,258.0,2022
2,22-29,0,14,675.0,2022
1,30-49,4,3,36.0,2022
2,30-49,8,4,39.0,2022
1,22-29,6,5,14.0,2022
2,22-29,3,5,2132.0,2022
7,30-49,3,3,27.0,2022
9,30-49,0,1,69212.0,2022
9,50+,1,4,534.0,2022
9,50+,3,1,2486.0,2022
8,22-29,-1,3,119.0,2022
4,50+,4,3,71.0,2022
3,50+,-1,3,133.0,2022
5,22-29,-1,3,191.0,2022
1,22-29,1,1,775.0,2022
1,30-49,6,2,31.0,2022
4,22-29,5,1,205.0,2022
8,30-49,0,15,1449.0,2022
5,30-49,0,3,2748.0,2022
3,22-29,6,5,367.0,2022
6,30-49,7,3,35.0,2022
7,30-49,4,5,4202.0,2022
7,30-49,7,3,10.0,2022
2,30-49,-1,1,7010.0,2022
8,30-49,5,1,1006.0,2022
8,22-29,7,1,78.0,2022
3,30-49,2,4,823.0,2022
1,30-49,0,5,386.0,2022
6,22-29,3,4,15.0,2022
9,50+,0,4,176.0,2022
9,30-49,4,1,1898.0,2022
1,50+,1,1,10907.0,2022
1,22-29,2,1,211.0,2022
7,30-49,3,5,4708.0,2022
4,50+,8,4,,2022
2,50+,6,2,84.0,2022
9,22-29,6,1,85.0,2022
7,30-49,4,2,279.0,2022
2,30-49,0,5,1803.0,2022
7,30-49,0,12,2096.0,2022
6,30-49,6,1,108.0,2022
8,50+,6,2,43.0,2022
2,22-29,0,4,456.0,2022
7,50+,-1,4,175.0,2022
5,30-49,2,2,590.0,2022
8,50+,-1,3,79.0,2022
8,30-49,1,5,2136.0,2022
8,30-49,0,13,1006.0,2022
6,30-49,3,5,427.0,2022
4,22-29,3,4,194.0,2022
2,50+,0,14,7395.0,2022
2,50+,6,5,2851.0,2022
2,22-29,3,3,24.0,2022
4,50+,4,5,2017.0,2022
3,30-49,0,3,658.0,2022
1,50+,5,4,99.0,2022
2,50+,7,2,68.0,2022
7,30-49,1,3,57.0,2022
5,30-49,0,2,4738.0,2022
1,30-49,1,5,1602.0,2022
7,22-29,8,4,,2022
6,22-29,-1,2,37.0,2022
2,50+,0,4,558.0,2022
9,50+,0,12,,2022
8,22-29,1,1,4201.0,2022
2,22-29,6,3,5.0,2022
7,22-29,4,1,2054.0,2022
5,22-29,2,1,5843.0,2022
3,50+,1,5,2150.0,2022
2,50+,8,2,34.0,2022
4,22-29,-1,3,78.0,2022
1,22-29,8,5,6.0,2022
9,50+,6,2,16.0,2022
3,22-29,5,2,10.0,2022
4,50+,2,2,201.0,2022
6,50+,5,2,14.0,2022
2,22-29,0,2,1666.0,2022
1,30-49,2,5,2418.0,2022
4,50+,1,2,1000.0,2022
6,22-29,2,4,33.0,2022
6,30-49,0,1,12360.0,2022
4,50+,4,2,141.0,2022
5,22-29,-1,2,412.0,2022
1,50+,5,2,121.0,2022
7,30-49,3,2,389.0,2022
3,50+,5,4,81.0,2022
3,22-29,1,1,5828.0,2022
5,30-49,1,1,24420.0,2022
6,50+,1,3,45.0,2022
2,50+,6,3,25.0,2022
6,30-49,8,4,,2022
3,22-29,2,1,1729.0,2022
7,50+,4,1,8553.0,2022
9,30-49,7,3,11.0,2022
7,30-49,-1,4,381.0,2022
2,22-29,-1,1,2669.0,2022
4,50+,3,4,92.0,2022
4,30-49,5,4,54.0,2022
7,22-29,7,4,5.0,2022
7,22-29,3,1,2919.0,2022
5,22-29,7,4,37.0,2022
7,50+,0,1,76040.0,2022
4,50+,1,3,59.0,2022
5,30-49,-1,1,6785.0,2022
4,30-49,8,4,20.0,2022
9,30-49,1,1,8717.0,2022
4,30-49,-1,2,240.0,2022
8,50+,4,4,74.0,2022
2,30-49,0,3,1347.0,2022
6,50+,4,2,73.0,2022
8,50+,0,1,83310.0,2022
6,50+,7,5,310.0,2022
5,22-29,6,3,16.0,2022
4,30-49,4,1,4141.0,2022
3,30-49,1,5,4715.0,2022
1,30-49,3,2,218.0,2022
3,30-49,0,13,1474.0,2022
2,50+,5,2,149.0,2022
6,50+,3,4,16.0,2022
3,30-49,8,5,1350.0,2022
4,50+,2,3,50.0,2022
2,22-29,0,12,175.0,2022
4,50+,0,5,240.0,2022
1,50+,2,5,2516.0,2022
5,22-29,8,1,65.0,2022
4,50+,7,5,953.0,2022
2,50+,3,1,10628.0,2022
1,30-49,1,4,1765.0,2022
7,30-49,7,2,52.0,2022
5,30-49,0,13,2516.0,2022
8,22-29,6,5,407.0,2022
5,50+,-1,3,89.0,2022
8,22-29,7,4,12.0,2022
8,30-49,4,5,2320.0,2022
1,30-49,4,5,2086.0,2022
5,50+,6,2,66.0,2022
4,30-49,7,4,27.0,2022
5,22-29,5,4,121.0,2022
8,50+,1,4,836.0,2022
5,50+,5,3,51.0,2022
4,22-29,-1,2,161.0,2022
1,22-29,5,4,,2022
4,30-49,5,5,2123.0,2022
2,50+,-1,2,247.0,2022
6,22-29,-1,4,34.0,2022
5,50+,5,5,3146.0,2022
5,22-29,6,2,50.0,2022
8,30-49,0,4,403.0,2022
9,50+,6,5,847.0,2022
2,22-29,0,5,511.0,2022
1,30-49,6,5,907.0,2022
8,22-29,4,1,772.0,2022
9,30-49,8,4,7.0,2022
8,50+,6,3,6.0,2022
7,22-29,7,5,304.0,2022
4,50+,-1,1,4999.0,2022
9,22-29,5,2,22.0,2022
1,22-29,3,4,12.0,2022
3,30-49,6,3,20.0,2022
6,22-29,5,3,,2022
1,50+,4,2,325.0,2022
2,30-49,1,5,7410.0,2022
7,22-29,0,14,484.0,2022
5,30-49,2,5,8733.0,2022
8,50+,5,1,1226.0,2022
4,50+,5,1,1296.0,2022
8,30-49,1,3,68.0,2022
2,30-49,3,3,87.0,2022
7,22-29,7,3,,2022
2,22-29,2,4,263.0,2022
7,30-49,0,13,2357.0,2022
4,50+,6,4,28.0,2022
5,30-49,3,5,9397.0,2022
2,30-49,2,3,110.0,2022
3,30-49,8,2,30.0,2022
8,22-29,2,4,169.0,2022
3,50+,1,2,1890.0,2022
9,22-29,3,4,143.0,2022
4,22-29,4,1,809.0,2022
8,30-49,4,4,131.0,2022
8,50+,5,5,1534.0,2022
2,22-29,7,4,5.0,2022
6,50+,0,3,1196.0,2022
7,50+,5,2,75.0,2022
5,22-29,7,2,21.0,2022
9,30-49,6,1,415.0,2022
8,22-29,8,3,,2022
7,22-29,0,12,493.0,2022
6,22-29,6,1,17.0,2022
8,30-49,2,4,260.0,2022
1,22-29,5,5,38.0,2022
6,50+,3,1,816.0,2022
5,50+,5,4,78.0,2022
4,22-29,2,1,1981.0,2022
1,30-49,7,5,739.0,2022
6,50+,5,5,218.0,2022
3,30-49,7,3,13.0,2022
1,50+,5,5,2119.0,2022
8,50+,3,4,130.0,2022
2,30-49,4,2,469.0,2022
8,22-29,2,5,1955.0,2022
9,22-29,7,1,48.0,2022
2,30-49,-1,4,424.0,2022
6,30-49,2,4,35.0,2022
6,22-29,7,1,25.0,2022
1,22-29,2,4,24.0,2022
6,22-29,3,5,315.0,2022
5,50+,0,1,256539.0,2022
5,22-29,8,4,23.0,2022
3,22-29,5,5,782.0,2022
1,30-49,4,2,226.0,2022
7,22-29,5,1,355.0,2022
1,30-49,2,3,27.0,2022
2,30-49,8,5,1336.0,2022
3,22-29,8,3,,2022
3,50+,0,1,144749.0,2022
1,30-49,3,3,36.0,2022
7,22-29,3,4,198.0,2022
7,22-29,1,1,6181.0,2022
9,22-29,3,5,3791.0,2022
6,30-49,2,5,448.0,2022
1,50+,3,2,269.0,2022
6,22-29,0,12,27.0,2022
5,50+,1,4,1918.0,2022
6,50+,7,2,43.0,2022
4,50+,2,4,141.0,2022
5,50+,-1,2,212.0,2022
2,50+,0,1,339861.0,2022
4,22-29,6,2,11.0,2022
1,50+,2,2,355.0,2022
7,30-49,6,1,1336.0,2022
9,50+,4,3,27.0,2022
4,30-49,-1,3,194.0,2022
1,50+,7,3,27.0,2022
2,22-29,3,2,93.0,2022
6,30-49,5,4,9.0,2022
3,30-49,1,3,189.0,2022
7,50+,6,4,42.0,2022
3,22-29,1,4,1754.0,2022
3,30-49,4,4,406.0,2022
3,22-29,0,14,645.0,2022
7,50+,8,1,861.0,2022
9,30-49,7,1,473.0,2022
6,50+,1,5,255.0,2022
5,30-49,8,3,11.0,2022
3,50+,4,3,70.0,2022
9,50+,2,5,1791.0,2022
3,50+,5,2,115.0,2022
3,22-29,4,1,844.0,2022
8,30-49,3,3,24.0,2022
6,22-29,5,2,9.0,2022
4,30-49,5,2,44.0,2022
1,30-49,5,5,1195.0,2022
5,22-29,5,2,87.0,2022
9,30-49,2,2,204.0,2022
1,50+,-1,4,75.0,2022
4,30-49,2,1,4846.0,2022
3,50+,-1,2,222.0,2022
3,30-49,3,1,10141.0,2022
2,30-49,3,2,509.0,2022
8,22-29,1,4,1174.0,2022
1,30-49,-1,1,3965.0,2022
6,22-29,1,1,598.0,2022
3,50+,1,3,86.0,2022
2,30-49,0,15,468.0,2022
8,22-29,0,14,392.0,2022
5,22-29,0,14,821.0,2022
3,30-49,0,14,4866.0,2022
7,50+,0,3,70.0,2022
8,30-49,3,4,184.0,2022
3,22-29,7,3,,2022
1,22-29,6,2,,2022
2,30-49,2,2,667.0,2022
1,22-29,-1,2,31.0,2022
2,22-29,6,5,337.0,2022
8,50+,7,4,28.0,2022
7,50+,7,1,1865.0,2022
9,30-49,4,3,34.0,2022
4,30-49,7,1,478.0,2022
4,22-29,8,5,187.0,2022
9,22-29,8,1,33.0,2022
1,50+,-1,3,41.0,2022
5,50+,7,1,1634.0,2022
6,30-49,6,4,5.0,2022
1,30-49,6,4,70.0,2022
7,22-29,0,13,298.0,2022
6,50+,6,3,5.0,2022
2,50+,3,4,360.0,2022
9,22-29,4,4,61.0,2022
7,22-29,6,2,11.0,2022
8,30-49,0,3,284.0,2022
4,50+,0,2,724.0,2022
5,50+,3,4,200.0,2022
5,50+,7,5,2071.0,2022
9,30-49,5,2,33.0,2022
3,22-29,-1,3,133.0,2022
7,50+,5,3,11.0,2022
1,50+,2,3,21.0,2022
4,22-29,6,3,,2022
7,50+,6,3,7.0,2022
3,50+,3,4,249.0,2022
7,22-29,-1,1,2888.0,2022
8,30-49,6,1,709.0,2022
9,50+,4,2,71.0,2022
9,22-29,5,3,8.0,2022
7,30-49,1,5,3532.0,2022
6,50+,7,3,114.0,2022
4,30-49,8,1,308.0,2022
5,50+,8,3,14.0,2022
5,30-49,8,4,44.0,2022
6,30-49,1,1,1544.0,2022
9,30-49,7,5,1547.0,2022
7,22-29,2,1,2857.0,2022
4,50+,0,13,38.0,2022
8,50+,-1,2,142.0,2022
7,22-29,0,2,1088.0,2022
7,30-49,-1,1,7399.0,2022
2,22-29,1,4,2194.0,2022
2,50+,8,5,1634.0,2022
5,30-49,4,3,92.0,2022
7,22-29,2,3,13.0,2022
1,30-49,7,2,31.0,2022
9,22-29,1,1,3876.0,2022
2,22-29,1,3,63.0,2022
3,50+,6,1,1567.0,2022
5,50+,3,1,7149.0,2022
4,22-29,3,3,22.0,2022
6,50+,0,1,20347.0,2022
2,22-29,2,3,23.0,2022
5,22-29,3,5,10650.0,2022
9,22-29,0,3,479.0,2022
2,30-49,4,3,89.0,2022
1,22-29,6,1,11.0,2022
4,50+,0,12,8.0,2022
9,22-29,2,2,150.0,2022
9,22-29,1,2,907.0,2022
4,50+,0,14,334.0,2022
5,30-49,5,5,5465.0,2022
8,50+,1,5,1387.0,2022
1,50+,8,4,45.0,2022
8,22-29,2,2,149.0,2022
7,50+,2,3,12.0,2022
7,22-29,0,3,55.0,2022
2,22-29,4,2,44.0,2022
1,30-49,8,4,17.0,2022
7,30-49,2,3,31.0,2022
9,50+,7,4,12.0,2022
8,30-49,0,1,95624.0,2022
9,50+,8,5,500.0,2022
2,50+,2,5,5589.0,2022
1,50+,3,1,7676.0,2022
3,50+,0,12,658.0,2022
5,22-29,0,12,288.0,2022
8,22-29,7,5,235.0,2022
2,22-29,7,1,32.0,2022
7,30-49,8,2,12.0,2022
4,22-29,4,4,104.0,2022
6,30-49,3,3,5.0,2022
3,30-49,6,2,59.0,2022
5,22-29,5,3,17.0,2022
9,30-49,4,5,3010.0,2022
8,22-29,3,3,11.0,2022
3,22-29,7,2,,2022
4,30-49,0,14,135.0,2022
2,50+,4,3,121.0,2022
6,22-29,7,4,5.0,2022
1,22-29,7,1,5.0,2022
5,30-49,0,4,1405.0,2022
5,22-29,1,3,304.0,2022
8,50+,6,1,1022.0,2022
1,50+,7,1,1956.0,2022
7,30-49,8,1,685.0,2022
6,22-29,1,4,81.0,2022
9,50+,0,5,249.0,2022
9,30-49,-1,2,351.0,2022
1,30-49,5,3,27.0,2022
6,30-49,1,3,33.0,2022
5,30-49,3,2,447.0,2022
1,30-49,0,4,292.0,2022
1,50+,4,3,44.0,2022
8,22-29,-1,4,215.0,2022
8,30-49,7,5,1177.0,2022
9,50+,5,5,1292.0,2022
6,50+,6,2,15.0,2022
5,50+,5,1,2260.0,2022
7,30-49,0,2,2016.0,2022
7,30-49,-1,3,82.0,2022
7,30-49,1,4,2422.0,2022
1,30-49,6,1,1029.0,2022
3,50+,7,3,23.0,2022
8,22-29,2,1,1432.0,2022
5,22-29,7,5,1417.0,2022
9,22-29,4,3,14.0,2022
2,50+,1,3,153.0,2022
5,30-49,3,1,7818.0,2022
7,30-49,2,5,4347.0,2022
6,50+,5,1,232.0,2022
6,30-49,-1,2,51.0,2022
1,50+,7,2,84.0,2022
3,22-29,0,4,394.0,2022
4,30-49,8,3,,2022
7,50+,8,3,,2022
7,30-49,8,3,,2022
8,30-49,2,1,3474.0,2022
3,30-49,5,4,96.0,2022
2,50+,1,2,3754.0,2022
4,22-29,1,4,2373.0,2022
1,30-49,3,5,2234.0,2022
9,50+,-1,2,166.0,2022
7,30-49,3,4,435.0,2022
1,22-29,7,5,5.0,2022
6,50+,8,5,86.0,2022
2,50+,2,2,537.0,2022
1,22-29,4,3,,2022
6,50+,3,3,8.0,2022
9,50+,5,1,672.0,2022
4,50+,0,4,147.0,2022
5,22-29,4,5,7554.0,2022
8,30-49,3,5,2730.0,2022
8,50+,4,2,121.0,2022
8,22-29,3,1,1253.0,2022
9,22-29,7,4,5.0,2022
6,50+,0,14,2291.0,2022
3,22-29,7,1,33.0,2022
9,50+,-1,1,2759.0,2022
9,50+,2,4,104.0,2022
4,50+,1,4,815.0,2022
6,30-49,0,14,1192.0,2022
6,30-49,5,2,7.0,2022
6,22-29,3,3,,2022
6,30-49,8,5,80.0,2022
9,30-49,2,4,298.0,2022
7,50+,7,3,18.0,2022
5,50+,8,5,1159.0,2022
4,30-49,3,2,208.0,2022
1,30-49,2,1,5007.0,2022
5,30-49,0,15,3259.0,2022
5,50+,5,2,70.0,2022
6,30-49,4,1,860.0,2022
5,22-29,0,4,1244.0,2022
9,30-49,1,3,130.0,2022
5,30-49,5,2,103.0,2022
7,30-49,5,1,1971.0,2022
3,50+,2,1,8355.0,2022
8,30-49,6,3,10.0,2022
9,50+,4,1,1931.0,2022
6,30-49,5,1,200.0,2022
7,50+,2,5,2309.0,2022
4,30-49,1,4,2522.0,2022
7,50+,3,4,226.0,2022
2,22-29,2,2,186.0,2022
2,30-49,3,1,11758.0,2022
9,22-29,5,5,1794.0,2022
6,50+,-1,4,23.0,2022
8,22-29,5,1,193.0,2022
9,22-29,0,2,926.0,2022
8,30-49,5,4,58.0,2022
3,50+,4,5,4477.0,2022
9,50+,0,3,416.0,2022
7,22-29,6,5,566.0,2022
9,30-49,5,5,2362.0,2022
3,50+,8,1,922.0,2022
3,30-49,6,1,1043.0,2022
1,50+,6,1,2290.0,2022
6,30-49,4,2,33.0,2022
3,30-49,3,5,6343.0,2022
4,50+,6,5,1160.0,2022
6,30-49,7,4,13.0,2022
4,22-29,0,4,388.0,2022
5,30-49,7,3,42.0,2022
5,30-49,4,5,7262.0,2022
2,22-29,0,3,364.0,2022
7,50+,3,3,19.0,2022
9,30-49,7,2,26.0,2022
2,50+,1,1,24759.0,2022
7,50+,0,15,1833.0,2022
5,50+,0,12,290.0,2022
3,22-29,4,5,1395.0,2022
3,30-49,0,11,,2022
2,50+,0,3,789.0,2022
7,30-49,0,5,1134.0,2022
3,22-29,8,1,17.0,2022
4,30-49,0,5,543.0,2022
9,30-49,6,4,37.0,2022
2,50+,7,4,56.0,2022
9,50+,8,4,9.0,2022
4,50+,4,1,4931.0,2022
2,50+,2,4,464.0,2022
3,30-49,0,15,530.0,2022
7,22-29,8,2,,2022
4,50+,7,3,6.0,2022
4,50+,6,2,47.0,2022
7,50+,3,1,9293.0,2022
8,50+,4,1,3445.0,2022
2,30-49,7,5,1879.0,2022
5,22-29,-1,1,4397.0,2022
4,30-49,3,5,4081.0,2022
6,50+,6,1,202.0,2022
5,50+,4,2,206.0,2022
9,30-49,0,14,1183.0,2022
5,30-49,6,5,4032.0,2022
7,30-49,8,4,27.0,2022
2,22-29,6,2,6.0,2022
2,30-49,2,5,9711.0,2022
9,22-29,6,3,,2022
1,22-29,0,1,5978.0,2022
1,50+,7,4,57.0,2022
6,30-49,3,2,30.0,2022
5,30-49,2,3,159.0,2022
1,50+,2,4,255.0,2022
9,50+,2,2,156.0,2022
4,30-49,5,3,24.0,2022
8,50+,8,2,21.0,2022
5,22-29,1,1,17632.0,2022
5,50+,7,3,37.0,2022
9,30-49,8,3,,2022
5,50+,2,3,85.0,2022
5,50+,6,5,2524.0,2022
8,50+,1,2,1149.0,2022
9,50+,5,2,30.0,2022
2,30-49,0,2,6237.0,2022
1,22-29,0,3,14.0,2022
4,30-49,7,3,,2022
2,50+,6,4,74.0,2022
1,50+,0,5,266.0,2022
3,30-49,2,5,6193.0,2022
4,50+,0,15,201.0,2022
9,30-49,0,4,467.0,2022
4,30-49,6,5,1638.0,2022
1,22-29,5,3,,2022
4,30-49,2,3,53.0,2022
2,22-29,0,13,878.0,2022
9,50+,0,14,1285.0,2022
6,30-49,6,2,5.0,2022
7,50+,4,2,228.0,2022
7,30-49,3,1,10396.0,2022
6,22-29,7,2,,2022
7,22-29,1,3,29.0,2022
9,30-49,0,3,875.0,2022
4,22-29,1,1,6608.0,2022
9,22-29,3,3,27.0,2022
6,50+,1,1,1649.0,2022
7,30-49,6,2,32.0,2022
3,30-49,-1,1,5827.0,2022
4,22-29,1,2,1735.0,2022
4,50+,3,2,139.0,2022
2,30-49,2,4,1198.0,2022
5,22-29,4,4,305.0,2022
5,50+,-1,4,201.0,2022
3,50+,5,3,24.0,2022
1,30-49,1,3,66.0,2022
9,50+,1,3,73.0,2022
3,50+,0,15,307.0,2022
6,50+,4,3,203.0,2022
8,22-29,0,1,39866.0,2022
7,50+,5,1,2267.0,2022
6,50+,1,2,116.0,2022
9,22-29,6,4,16.0,2022
5,50+,4,1,6006.0,2022
5,30-49,0,12,582.0,2022
7,30-49,0,15,1797.0,2022
6,22-29,5,4,9.0,2022
9,50+,0,13,37.0,2022
6,22-29,2,2,25.0,2022
2,50+,5,3,37.0,2022
1,22-29,2,2,14.0,2022
3,30-49,-1,2,301.0,2022
1,50+,5,1,2207.0,2022
1,30-49,-1,2,109.0,2022
8,50+,5,3,6.0,2022
4,50+,3,1,4792.0,2022
2,50+,7,5,2154.0,2022
2,30-49,5,5,4060.0,2022
8,30-49,2,2,237.0,2022
5,22-29,6,4,76.0,2022
3,22-29,0,12,36.0,2022
6,30-49,7,2,15.0,2022
8,30-49,0,2,1584.0,2022
3,22-29,5,1,176.0,2022
3,22-29,-1,2,203.0,2022
3,30-49,0,5,1172.0,2022
3,22-29,0,13,125.0,2022
2,30-49,8,3,18.0,2022
9,22-29,5,4,36.0,2022
6,50+,2,2,80.0,2022
5,30-49,1,3,382.0,2022
3,50+,3,3,57.0,2022
2,30-49,0,1,542659.0,2022
7,30-49,7,1,1346.0,2022
1,50+,1,3,52.0,2022
3,30-49,-1,4,359.0,2022
8,50+,6,4,24.0,2022
2,30-49,6,1,1265.0,2022
8,50+,0,4,199.0,2022
6,50+,7,4,10.0,2022
7,50+,6,1,1793.0,2022
6,50+,8,4,,2022
6,30-49,7,1,349.0,2022
4,22-29,0,1,51394.0,2022
9,22-29,-1,4,463.0,2022
3,30-49,4,2,349.0,2022
4,22-29,6,1,94.0,2022
7,22-29,4,4,118.0,2022
3,22-29,1,3,88.0,2022
9,22-29,7,5,611.0,2022
7,50+,6,2,61.0,2022
5,50+,3,2,306.0,2022
3,30-49,8,4,42.0,2022
5,22-29,6,5,2794.0,2022
6,30-49,0,3,727.0,2022
7,22-29,8,1,41.0,2022
6,22-29,2,1,270.0,2022
5,50+,0,15,1588.0,2022
9,50+,7,1,503.0,2022
8,30-49,8,5,558.0,2022
8,30-49,4,3,28.0,2022
6,22-29,0,3,99.0,2022
3,50+,0,5,504.0,2022
7,50+,1,5,1542.0,2022
5,50+,8,4,21.0,2022
2,30-49,1,2,6073.0,2022
4,30-49,6,4,36.0,2022
3,30-49,0,12,711.0,2022
1,50+,6,2,117.0,2022
6,22-29,8,2,,2022
5,22-29,8,2,12.0,2022
6,30-49,3,1,814.0,2022
5,50+,1,3,177.0,2022
9,30-49,5,4,46.0,2022
3,30-49,5,1,1827.0,2022
6,30-49,2,3,33.0,2022
7,22-29,0,4,346.0,2022
5,30-49,8,2,34.0,2022
3,50+,-1,4,222.0,2022
2,22-29,8,3,,2022
7,30-49,5,2,71.0,2022
1,22-29,-1,4,31.0,2022
8,30-49,1,2,1516.0,2022
1,22-29,6,4,,2022
6,30-49,0,13,671.0,2022
3,30-49,7,4,42.0,2022
8,50+,3,3,18.0,2022
8,30-49,7,4,33.0,2022
4,30-49,-1,1,3259.0,2022
8,22-29,8,5,96.0,2022
8,22-29,4,3,,2022
2,22-29,4,5,1379.0,2022
7,50+,0,2,859.0,2022
8,22-29,1,2,1092.0,2022
6,22-29,5,5,147.0,2022
6,22-29,8,1,5.0,2022
8,22-29,5,2,16.0,2022
6,50+,0,2,372.0,2022
1,50+,-1,2,138.0,2022
3,50+,8,2,40.0,2022
8,50+,8,1,437.0,2022
7,50+,4,5,2542.0,2023
7,22-29,1,2,1028.0,2023
8,50+,0,3,276.0,2023
5,50+,0,3,1576.0,2023
2,50+,0,12,1963.0,2023
2,50+,3,5,5102.0,2023
4,30-49,4,3,31.0,2023
1,50+,2,1,6729.0,2023
9,30-49,1,4,1234.0,2023
3,30-49,-1,3,147.0,2023
7,22-29,5,3,,2023
6,30-49,0,12,67.0,2023
6,30-49,2,1,917.0,2023
9,22-29,0,4,506.0,2023
3,50+,0,2,1125.0,2023
2,30-49,4,4,259.0,2023
8,22-29,0,2,849.0,2023
6,22-29,0,15,188.0,2023
4,22-29,2,3,17.0,2023
4,22-29,2,5,4669.0,2023
5,22-29,0,2,3727.0,2023
4,22-29,1,3,52.0,2023
5,22-29,2,5,10851.0,2023
4,22-29,1,5,2897.0,2023
8,22-29,1,5,1507.0,2023
2,22-29,2,1,2033.0,2023
1,22-29,4,4,7.0,2023
7,50+,1,2,1050.0,2023
7,22-29,4,5,1486.0,2023
7,30-49,0,14,5713.0,2023
5,30-49,-1,2,448.0,2023
8,30-49,-1,2,249.0,2023
9,30-49,3,2,119.0,2023
4,50+,5,3,63.0,2023
9,22-29,3,1,734.0,2023
2,22-29,-1,4,149.0,2023
4,22-29,0,2,1497.0,2023
3,30-49,5,5,4455.0,2023
