ssyk4,year_month,n_ads,n_vacancies
2164,2021-04,57,75
2164,2021-05,43,48
2164,2021-06,38,40
2164,2021-07,17,20
2164,2021-08,16,16
2164,2021-09,41,54
2164,2021-10,42,52
2164,2021-11,38,49
2164,2021-12,78,85
2164,2022-01,30,33
2164,2022-02,79,101
2164,2022-03,58,84
2164,2022-04,46,63
2164,2022-05,45,73
2164,2022-06,31,48
2164,2022-07,19,22
2164,2022-08,39,52
2164,2022-09,29,55
2164,2022-10,37,43
2164,2022-11,26,39
2164,2022-12,67,81
2164,2023-01,26,37
2164,2023-02,51,60
2164,2023-03,33,48
2164,2023-04,21,28
2164,2023-05,33,42
2164,2023-06,29,31
2164,2023-07,22,27
2164,2023-08,13,15
2164,2023-09,14,15
2164,2023-10,24,27
2164,2023-11,24,31
2164,2023-12,28,34
2164,2024-01,14,17
2164,2024-02,23,26
2164,2024-03,22,29
2164,2024-04,25,25
2164,2024-05,17,17
2164,2024-06,12,15
2164,2024-07,9,9
2164,2024-08,14,14
2164,2024-09,19,19
2164,2024-10,25,25
2164,2024-11,17,17
2164,2024-12,17,17
2164,2025-01,29,36
2164,2025-02,18,19
2164,2025-03,21,27
2164,2025-04,20,23
2164,2025-05,16,17
2164,2025-06,13,15
2164,2025-07,14,15
2164,2025-08,15,16
2164,2025-09,26,29
2164,2025-10,15,17
2164,2025-11,16,19
2164,2025-12,22,23
2164,2026-02,11,23
2171,2020-01,6,6
2171,2020-02,4,6
2171,2020-03,2,2
2171,2020-04,1,1
2171,2020-05,2,2
2171,2020-06,6,6
2171,2020-07,4,4
2171,2020-08,1,1
2171,2020-09,1,1
2171,2020-10,1,1
2171,2020-11,3,3
2171,2020-12,2,2
2171,2021-01,6,9
2171,2021-02,9,10
2171,2021-03,4,6
2171,2021-04,8,9
2171,2021-05,6,9
2171,2021-06,9,9
2171,2021-07,14,19
2171,2021-08,10,10
2171,2021-09,17,18
2171,2021-10,25,25
2171,2021-11,28,28
2171,2021-12,28,29
2171,2022-01,24,29
2171,2022-02,11,11
2171,2022-03,11,16
2171,2022-04,14,14
2171,2022-05,14,18
2171,2022-06,20,81
2171,2022-07,33,33
2171,2022-08,9,9
2171,2022-09,22,29
2171,2022-10,5,6
2171,2022-11,18,21
2171,2022-12,10,12
2171,2023-01,18,19
2171,2023-02,3,5
2171,2023-03,8,9
2171,2023-04,6,6
2171,2023-05,9,69
2171,2023-06,12,12
2171,2023-07,4,7
2171,2023-08,10,10
2171,2023-09,13,13
2171,2023-10,19,82
2171,2023-11,8,10
2171,2023-12,14,20
2171,2024-01,5,5
2171,2024-02,14,14
2171,2024-03,4,4
2171,2024-04,7,7
2171,2024-05,1,1
2171,2024-06,10,12
2171,2024-07,5,5
2171,2024-08,3,3
2171,2024-09,7,7
2171,2024-10,6,6
2171,2024-11,12,13
2171,2024-12,4,4
2171,2025-01,5,5
2171,2025-02,7,8
2171,2025-03,11,12
2171,2025-04,11,11
2171,2025-05,11,11
2171,2025-06,3,3
2171,2025-08,8,9
2171,2025-09,15,25
2171,2025-10,9,9
2171,2025-11,7,8
2171,2025-12,4,5
2171,2026-02,8,8
2172,2020-01,29,31
2172,2020-02,44,46
2172,2020-03,38,38
2172,2020-04,11,11
2172,2020-05,16,17
2172,2020-06,21,33
2172,2020-07,13,13
2172,2020-08,21,27
2172,2020-09,24,24
2172,2020-10,49,49
2172,2020-11,43,45
2172,2020-12,27,49
2172,2021-01,29,37
2172,2021-02,41,51
2172,2021-03,30,30
2172,2021-04,37,41
2172,2021-05,38,39
2172,2021-06,36,40
2172,2021-07,19,19
2172,2021-08,51,52
2172,2021-09,50,50
2172,2021-10,38,38
2172,2021-11,47,47
2172,2021-12,55,55
2172,2022-01,48,59
2172,2022-02,49,60
2172,2022-03,69,90
2172,2022-04,58,98
2172,2022-05,53,75
2172,2022-06,34,43
2172,2022-07,25,38
2172,2022-08,32,48
2172,2022-09,47,49
2172,2022-10,41,42
2172,2022-11,35,35
2172,2022-12,18,28
2172,2023-01,20,23
2172,2023-02,31,69
2172,2023-03,27,47
2172,2023-04,40,101
2172,2023-05,26,30
2172,2023-06,24,53
2172,2023-07,18,19
2172,2023-08,20,20
2172,2023-09,23,26
2172,2023-10,19,19
2172,2023-11,32,32
2172,2023-12,15,15
2172,2024-01,17,47
2172,2024-02,23,56
2172,2024-03,26,56
2172,2024-04,34,36
2172,2024-05,38,38
2172,2024-06,23,42
2172,2024-07,12,12
2172,2024-08,20,23
2172,2024-09,18,18
2172,2024-10,21,21
2172,2024-11,16,16
2172,2024-12,18,18
2172,2025-01,26,27
2172,2025-02,27,27
2172,2025-03,24,44
2172,2025-04,21,42
2172,2025-05,18,18
2172,2025-06,11,11
2172,2025-07,16,16
2172,2025-08,15,15
2172,2025-09,23,23
2172,2025-10,33,33
2172,2025-11,19,19
2172,2025-12,17,17
2172,2026-01,3,3
2172,2026-02,9,43
2173,2020-01,47,50
2173,2020-02,65,83
2173,2020-03,53,64
2173,2020-04,33,36
2173,2020-05,30,36
2173,2020-06,47,51
2173,2020-07,30,31
2173,2020-08,21,21
2173,2020-09,51,59
2173,2020-10,48,57
2173,2020-11,49,54
2173,2020-12,37,55
2173,2021-01,44,60
2173,2021-02,32,44
2173,2021-03,63,67
2173,2021-04,61,73
2173,2021-05,56,58
2173,2021-06,60,63
2173,2021-07,59,61
2173,2021-08,59,81
2173,2021-09,68,72
2173,2021-10,76,83
2173,2021-11,67,75
2173,2021-12,73,76
2173,2022-01,67,70
2173,2022-02,82,95
2173,2022-03,92,102
2173,2022-04,70,89
2173,2022-05,78,100
2173,2022-06,71,97
2173,2022-07,48,56
2173,2022-08,56,68
2173,2022-09,67,73
2173,2022-10,66,69
2173,2022-11,62,72
2173,2022-12,67,81
2173,2023-01,80,105
2173,2023-02,61,67
2173,2023-03,58,63
2173,2023-04,35,40
2173,2023-05,44,48
2173,2023-06,38,41
2173,2023-07,31,34
2173,2023-08,38,40
2173,2023-09,40,41
2173,2023-10,55,63
2173,2023-11,47,52
2173,2023-12,23,23
2173,2024-01,55,61
2173,2024-02,39,41
2173,2024-03,31,31
2173,2024-04,23,25
2173,2024-05,33,34
2173,2024-06,36,37
2173,2024-07,37,37
2173,2024-08,33,33
2173,2024-09,37,38
2173,2024-10,27,28
2173,2024-11,36,36
2173,2024-12,33,34
2173,2025-01,43,63
2173,2025-02,25,26
2173,2025-03,34,35
2173,2025-04,33,37
2173,2025-05,34,34
2173,2025-06,34,34
2173,2025-07,18,18
2173,2025-08,24,28
2173,2025-09,25,44
2173,2025-10,27,29
2173,2025-11,30,31
2173,2025-12,30,38
2173,2026-01,11,11
2173,2026-02,10,10
2179,2020-01,34,69
2179,2020-02,30,51
2179,2020-03,18,165
2179,2020-04,11,74
2179,2020-05,6,6
2179,2020-06,18,22
2179,2020-07,13,13
2179,2020-08,11,40
2179,2020-09,14,65
2179,2020-10,21,71
2179,2020-11,22,94
2179,2020-12,25,74
2179,2021-01,13,63
2179,2021-02,25,132
2179,2021-03,35,36
2179,2021-04,35,38
2179,2021-05,52,124
2179,2021-06,46,97
2179,2021-07,33,37
2179,2021-08,42,64
2179,2021-09,53,104
2179,2021-10,45,45
2179,2021-11,57,59
2179,2021-12,58,60
2179,2022-01,57,132
2179,2022-02,62,168
2179,2022-03,53,57
2179,2022-04,50,50
2179,2022-05,68,128
2179,2022-06,80,87
2179,2022-07,38,40
2179,2022-08,60,70
2179,2022-09,44,45
2179,2022-10,30,49
2179,2022-11,37,53
2179,2022-12,27,31
2179,2023-01,26,27
2179,2023-02,41,45
2179,2023-03,28,30
2179,2023-04,25,34
2179,2023-05,36,41
2179,2023-06,32,38
2179,2023-07,9,9
2179,2023-08,40,42
2179,2023-09,35,38
2179,2023-10,39,39
2179,2023-11,45,45
2179,2023-12,18,18
2179,2024-01,26,27
2179,2024-02,17,17
2179,2024-03,27,28
2179,2024-04,24,24
2179,2024-05,26,26
2179,2024-06,27,27
2179,2024-07,22,22
2179,2024-08,11,12
2179,2024-09,40,43
2179,2024-10,29,29
2179,2024-11,26,26
2179,2024-12,22,24
2179,2025-01,28,28
2179,2025-02,22,22
2179,2025-03,21,22
2179,2025-04,20,23
2179,2025-05,18,18
2179,2025-06,14,14
2179,2025-07,13,13
2179,2025-08,10,10
2179,2025-09,30,31
2179,2025-10,20,24
2179,2025-11,12,12
2179,2025-12,21,35
2179,2026-01,2,2
2179,2026-02,23,24
2181,2020-01,31,35
2181,2020-02,31,31
2181,2020-03,41,64
2181,2020-04,30,31
2181,2020-05,22,22
2181,2020-06,24,29
2181,2020-07,11,11
2181,2020-08,19,19
2181,2020-09,17,18
2181,2020-10,26,26
2181,2020-11,33,33
2181,2020-12,30,31
2181,2021-01,29,29
2181,2021-02,51,53
2181,2021-03,30,33
2181,2021-04,41,43
2181,2021-05,36,40
2181,2021-06,33,52
2181,2021-07,26,26
2181,2021-08,27,27
2181,2021-09,49,54
2181,2021-10,54,56
2181,2021-11,37,38
2181,2021-12,48,50
2181,2022-01,39,43
2181,2022-02,42,50
2181,2022-03,60,61
2181,2022-04,50,50
2181,2022-05,73,74
2181,2022-06,53,53
2181,2022-07,48,48
2181,2022-08,54,58
2181,2022-09,56,58
2181,2022-10,52,54
2181,2022-11,40,45
2181,2022-12,80,82
2181,2023-01,54,55
2181,2023-02,43,43
2181,2023-03,76,85
2181,2023-04,47,58
2181,2023-05,65,67
2181,2023-06,50,52
2181,2023-07,37,39
2181,2023-08,36,48
2181,2023-09,56,64
2181,2023-10,41,50
2181,2023-11,33,35
2181,2023-12,45,45
2181,2024-01,53,67
2181,2024-02,42,58
2181,2024-03,72,99
2181,2024-04,67,71
2181,2024-05,45,47
2181,2024-06,47,53
2181,2024-07,53,69
2181,2024-08,44,48
2181,2024-09,52,53
2181,2024-10,47,47
2181,2024-11,44,56
2181,2024-12,37,58
2181,2025-01,41,44
2181,2025-02,34,41
2181,2025-03,37,37
2181,2025-04,59,59
2181,2025-05,48,52
2181,2025-06,54,70
2181,2025-07,38,59
2181,2025-08,39,49
2181,2025-09,40,41
2181,2025-10,45,52
2181,2025-11,34,34
2181,2025-12,61,90
2181,2026-01,10,15
2181,2026-02,20,25
2182,2019-11,1,22
2182,2020-01,47,49
2182,2020-02,56,66
2182,2020-03,46,53
2182,2020-04,25,26
2182,2020-05,34,38
2182,2020-06,30,33
2182,2020-07,16,19
2182,2020-08,28,35
2182,2020-09,51,56
2182,2020-10,60,87
2182,2020-11,46,65
2182,2020-12,47,55
2182,2021-01,44,52
2182,2021-02,62,73
2182,2021-03,80,106
2182,2021-04,48,64
2182,2021-05,71,80
2182,2021-06,52,53
2182,2021-07,28,34
2182,2021-08,37,43
2182,2021-09,47,54
2182,2021-10,31,32
2182,2021-11,61,74
2182,2021-12,75,88
2182,2022-01,51,58
2182,2022-02,76,95
2182,2022-03,73,97
2182,2022-04,66,83
2182,2022-05,62,79
2182,2022-06,62,76
2182,2022-07,45,54
2182,2022-08,39,55
2182,2022-09,71,86
2182,2022-10,64,79
2182,2022-11,46,54
2182,2022-12,64,75
2182,2023-01,44,47
2182,2023-02,49,68
2182,2023-03,65,85
2182,2023-04,35,36
2182,2023-05,65,72
2182,2023-06,41,47
2182,2023-07,26,31
2182,2023-08,31,38
2182,2023-09,22,27
2182,2023-10,42,63
2182,2023-11,29,32
2182,2023-12,29,40
2182,2024-01,26,27
2182,2024-02,40,51
2182,2024-03,64,71
2182,2024-04,46,61
2182,2024-05,39,41
2182,2024-06,31,33
2182,2024-07,26,32
2182,2024-08,38,54
2182,2024-09,32,36
2182,2024-10,64,88
2182,2024-11,40,45
2182,2024-12,64,74
2182,2025-01,44,48
2182,2025-02,63,75
2182,2025-03,49,58
2182,2025-04,51,57
2182,2025-05,50,56
2182,2025-06,40,41
2182,2025-07,34,36
2182,2025-08,22,25
2182,2025-09,52,57
2182,2025-10,52,59
2182,2025-11,51,64
2182,2025-12,52,58
2182,2026-01,6,6
2182,2026-02,53,61
2183,2020-01,77,94
2183,2020-02,141,170
2183,2020-03,89,93
2183,2020-04,74,87
2183,2020-05,65,76
2183,2020-06,66,66
2183,2020-07,52,60
2183,2020-08,39,40
2183,2020-09,48,55
2183,2020-10,81,88
2183,2020-11,90,96
2183,2020-12,131,145
2183,2021-01,73,83
2183,2021-02,101,127
2183,2021-03,91,101
2183,2021-04,110,118
2183,2021-05,123,136
2183,2021-06,77,79
2183,2021-07,65,67
2183,2021-08,57,65
2183,2021-09,97,107
2183,2021-10,112,123
2183,2021-11,118,126
2183,2021-12,202,230
2183,2022-01,121,127
2183,2022-02,160,169
2183,2022-03,200,227
2183,2022-04,153,179
2183,2022-05,165,173
2183,2022-06,153,181
2183,2022-07,107,115
2183,2022-08,121,129
2183,2022-09,133,145
2183,2022-10,152,175
2183,2022-11,115,128
2183,2022-12,159,178
2183,2023-01,119,126
2183,2023-02,137,146
2183,2023-03,170,192
2183,2023-04,113,121
2183,2023-05,171,176
2183,2023-06,116,125
2183,2023-07,93,98
2183,2023-08,110,127
2183,2023-09,98,109
2183,2023-10,131,138
2183,2023-11,127,128
2183,2023-12,122,140
2183,2024-01,121,125
2183,2024-02,137,156
2183,2024-03,123,136
2183,2024-04,115,121
2183,2024-05,124,136
2183,2024-06,110,123
2183,2024-07,106,106
2183,2024-08,99,102
2183,2024-09,83,89
2183,2024-10,124,132
2183,2024-11,91,96
2183,2024-12,125,139
2183,2025-01,98,107
2183,2025-02,122,140
2183,2025-03,114,124
2183,2025-04,97,112
2183,2025-05,68,71
2183,2025-06,93,95
2183,2025-07,65,72
2183,2025-08,62,63
2183,2025-09,97,99
2183,2025-10,91,99
2183,2025-11,89,97
2183,2025-12,124,161
2183,2026-01,13,33
2183,2026-02,63,75
2211,2019-12,1,1
2211,2020-01,376,424
2211,2020-02,317,416
2211,2020-03,293,313
2211,2020-04,224,232
2211,2020-05,258,294
2211,2020-06,270,301
2211,2020-07,201,241
2211,2020-08,221,257
2211,2020-09,380,431
2211,2020-10,561,626
2211,2020-11,1015,1063
2211,2020-12,984,1055
2211,2021-01,670,722
2211,2021-02,1145,1247
2211,2021-03,1326,1390
2211,2021-04,1184,1252
2211,2021-05,775,868
2211,2021-06,452,551
2211,2021-07,285,327
2211,2021-08,329,417
2211,2021-09,657,905
2211,2021-10,398,451
2211,2021-11,827,1005
2211,2021-12,667,720
2211,2022-01,840,896
2211,2022-02,1165,1243
2211,2022-03,767,870
2211,2022-04,657,758
2211,2022-05,761,869
2211,2022-06,810,859
2211,2022-07,428,555
2211,2022-08,692,800
2211,2022-09,1029,1156
2211,2022-10,1053,1283
2211,2022-11,1019,1292
2211,2022-12,918,1063
2211,2023-01,1136,1444
2211,2023-02,1212,1669
2211,2023-03,1377,1772
2211,2023-04,1137,1230
2211,2023-05,1606,1698
2211,2023-06,1390,1527
2211,2023-07,1048,1145
2211,2023-08,1231,1337
2211,2023-09,1261,1328
2211,2023-10,1134,1198
2211,2023-11,970,1055
2211,2023-12,492,522
2211,2024-01,636,779
2211,2024-02,587,632
2211,2024-03,601,749
2211,2024-04,631,858
2211,2024-05,870,1120
2211,2024-06,689,822
2211,2024-07,419,476
2211,2024-08,612,717
2211,2024-09,591,709
2211,2024-10,669,733
2211,2024-11,469,585
2211,2024-12,492,555
2211,2025-01,576,661
2211,2025-02,498,620
2211,2025-03,469,682
2211,2025-04,444,693
2211,2025-05,461,576
2211,2025-06,351,438
2211,2025-07,293,360
2211,2025-08,329,408
2211,2025-09,637,864
2211,2025-10,616,783
2211,2025-11,569,782
2211,2025-12,667,943
2211,2026-01,158,225
2211,2026-02,390,493
2212,2020-01,78,109
2212,2020-02,96,153
2212,2020-03,59,73
2212,2020-04,49,65
2212,2020-05,69,170
2212,2020-06,62,75
2212,2020-07,26,34
2212,2020-08,42,45
2212,2020-09,60,69
2212,2020-10,87,156
2212,2020-11,82,143
2212,2020-12,58,81
2212,2021-01,63,99
2212,2021-02,51,82
2212,2021-03,63,87
2212,2021-04,67,138
2212,2021-05,69,97
2212,2021-06,52,66
2212,2021-07,30,41
2212,2021-08,37,41
2212,2021-09,72,93
2212,2021-10,84,158
2212,2021-11,121,193
2212,2021-12,74,88
2212,2022-01,66,88
2212,2022-02,88,105
2212,2022-03,101,189
2212,2022-04,87,121
2212,2022-05,108,153
2212,2022-06,102,182
2212,2022-07,56,93
2212,2022-08,80,151
2212,2022-09,116,195
2212,2022-10,124,146
2212,2022-11,115,140
2212,2022-12,87,120
2212,2023-01,80,117
2212,2023-02,102,432
2212,2023-03,123,251
2212,2023-04,133,161
2212,2023-05,159,194
2212,2023-06,135,160
2212,2023-07,73,79
2212,2023-08,107,129
2212,2023-09,121,207
2212,2023-10,190,218
2212,2023-11,100,142
2212,2023-12,52,76
2212,2024-01,104,143
2212,2024-02,89,123
2212,2024-03,100,124
2212,2024-04,98,130
2212,2024-05,82,110
2212,2024-06,58,75
2212,2024-07,39,48
2212,2024-08,74,92
2212,2024-09,84,114
2212,2024-10,123,163
2212,2024-11,94,111
2212,2024-12,74,108
2212,2025-01,107,132
2212,2025-02,97,123
2212,2025-03,100,119
2212,2025-04,88,141
2212,2025-05,75,92
2212,2025-06,51,61
2212,2025-07,37,52
2212,2025-08,68,87
2212,2025-09,110,125
2212,2025-10,97,136
2212,2025-11,134,201
2212,2025-12,84,112
2212,2026-01,14,15
2212,2026-02,85,95
2213,2020-01,28,366
2213,2020-02,41,370
2213,2020-03,2,2
2213,2020-04,1,1
2213,2020-05,1,1
2213,2020-06,1,1
2213,2020-07,1,1
2213,2020-08,9,136
2213,2020-09,22,267
2213,2020-12,1,1
2213,2021-01,9,168
2213,2021-02,32,345
2213,2021-04,1,1
2213,2021-05,4,4
2213,2021-06,3,3
2213,2021-07,2,2
2213,2021-08,5,56
2213,2021-09,32,376
2213,2021-10,2,3
2213,2021-11,3,3
2213,2021-12,2,2
2213,2022-01,19,102
2213,2022-02,17,203
2213,2022-05,6,7
2213,2022-06,2,2
2213,2022-08,4,78
2213,2022-09,38,357
2213,2022-10,1,1
2213,2022-11,4,5
2213,2022-12,4,4
2213,2023-01,23,199
2213,2023-02,22,504
2213,2023-03,3,300
2213,2023-04,2,3
2213,2023-05,4,5
2213,2023-06,1,1
2213,2023-07,1,1
2213,2023-08,11,164
2213,2023-09,25,370
2213,2023-10,8,8
2213,2023-11,17,17
2213,2024-01,20,321
2213,2024-02,20,205
2213,2024-03,4,4
2213,2024-04,3,5
2213,2024-05,2,2
2213,2024-07,2,3
2213,2024-08,15,226
2213,2024-09,32,307
2213,2024-10,8,8
2213,2024-11,16,87
2213,2024-12,7,47
2213,2025-01,32,333
2213,2025-02,20,218
2213,2025-03,2,2
2213,2025-04,3,25
2213,2025-05,2,11
2213,2025-06,2,11
2213,2025-07,1,10
2213,2025-08,13,310
2213,2025-09,31,326
2213,2025-10,7,8
2213,2025-11,5,9
2213,2025-12,5,20
2213,2026-01,17,141
2213,2026-02,29,197
2219,2020-01,281,461
2219,2020-02,306,461
2219,2020-03,440,535
2219,2020-04,251,294
2219,2020-05,283,323
2219,2020-06,243,259
2219,2020-07,158,161
2219,2020-08,133,164
2219,2020-09,802,919
2219,2020-10,572,778
2219,2020-11,472,764
2219,2020-12,509,599
2219,2021-01,308,381
2219,2021-02,557,637
2219,2021-03,959,1100
2219,2021-04,649,1008
2219,2021-05,288,475
2219,2021-06,127,199
2219,2021-07,103,225
2219,2021-08,112,381
2219,2021-09,192,270
2219,2021-10,188,465
2219,2021-11,437,479
2219,2021-12,256,357
2219,2022-01,355,444
2219,2022-02,372,470
2219,2022-03,346,509
2219,2022-04,277,413
2219,2022-05,411,544
2219,2022-06,394,429
2219,2022-07,297,360
2219,2022-08,309,428
2219,2022-09,570,715
2219,2022-10,427,1058
2219,2022-11,363,608
2219,2022-12,465,793
2219,2023-01,574,883
2219,2023-02,430,1108
2219,2023-03,497,1223
2219,2023-04,710,981
2219,2023-05,888,980
2219,2023-06,442,500
2219,2023-07,447,903
2219,2023-08,473,701
2219,2023-09,394,932
2219,2023-10,422,557
2219,2023-11,384,806
2219,2023-12,302,433
2219,2024-01,257,662
2219,2024-02,442,1064
2219,2024-03,239,501
2219,2024-04,346,672
2219,2024-05,185,370
2219,2024-06,122,148
2219,2024-07,83,119
2219,2024-08,120,229
2219,2024-09,140,271
2219,2024-10,174,403
2219,2024-11,165,447
2219,2024-12,116,225
2219,2025-01,162,340
2219,2025-02,153,318
2219,2025-03,135,245
2219,2025-04,139,251
2219,2025-05,97,207
2219,2025-06,130,168
2219,2025-07,103,125
2219,2025-08,97,137
2219,2025-09,162,340
2219,2025-10,157,322
2219,2025-11,188,558
2219,2025-12,160,287
2219,2026-01,43,69
2219,2026-02,143,260
2221,2019-10,1,1
2221,2019-12,3,33
2221,2020-01,2443,4953
2221,2020-02,2969,6262
2221,2020-03,3247,7838
2221,2020-04,3350,8494
2221,2020-05,3539,6791
2221,2020-06,3341,5951
2221,2020-07,2203,3965
2221,2020-08,2231,4406
2221,2020-09,2417,4013
2221,2020-10,2766,5436
2221,2020-11,3877,9376
2221,2020-12,2689,6949
2221,2021-01,3311,6873
2221,2021-02,3463,6600
2221,2021-03,5191,8890
2221,2021-04,5802,10338
2221,2021-05,4357,8298
2221,2021-06,3268,7567
2221,2021-07,1683,3697
2221,2021-08,2442,4244
2221,2021-09,3424,6745
2221,2021-10,3316,6312
2221,2021-11,4677,9320
2221,2021-12,4042,7699
2221,2022-01,4746,8119
2221,2022-02,5873,10542
2221,2022-03,6258,12607
2221,2022-04,5805,12300
2221,2022-05,8122,15535
2221,2022-06,6259,9339
2221,2022-07,2801,4390
2221,2022-08,4997,7146
2221,2022-09,5425,7404
2221,2022-10,6561,9429
2221,2022-11,5884,8866
2221,2022-12,6136,8605
2221,2023-01,8065,11878
2221,2023-02,8267,13162
2221,2023-03,9100,12926
2221,2023-04,10194,14265
2221,2023-05,15432,19676
2221,2023-06,7407,9411
2221,2023-07,4943,6642
2221,2023-08,5692,7062
2221,2023-09,6127,8117
2221,2023-10,4995,6638
2221,2023-11,4507,6642
2221,2023-12,3147,5113
2221,2024-01,4740,7557
2221,2024-02,4727,11758
2221,2024-03,3806,6496
2221,2024-04,5497,9481
2221,2024-05,3970,6962
2221,2024-06,3149,4916
2221,2024-07,1761,3290
2221,2024-08,2298,3751
2221,2024-09,2130,3534
2221,2024-10,2197,3584
2221,2024-11,2169,3959
2221,2024-12,1793,3404
2221,2025-01,2551,4693
2221,2025-02,2797,5418
2221,2025-03,3041,6411
2221,2025-04,2495,4319
2221,2025-05,2510,4435
2221,2025-06,1771,2641
2221,2025-07,1119,1757
2221,2025-08,1597,2316
2221,2025-09,1978,2937
2221,2025-10,2005,3037
2221,2025-11,2124,4122
2221,2025-12,1972,3775
2221,2026-01,435,1264
2221,2026-02,1665,3436
2222,2019-11,1,1
2222,2020-01,142,183
2222,2020-02,160,238
2222,2020-03,140,234
2222,2020-04,136,201
2222,2020-05,138,178
2222,2020-06,129,151
2222,2020-07,50,67
2222,2020-08,57,76
2222,2020-09,102,129
2222,2020-10,113,142
2222,2020-11,147,193
2222,2020-12,112,163
2222,2021-01,152,234
2222,2021-02,203,345
2222,2021-03,244,381
2222,2021-04,206,253
2222,2021-05,195,223
2222,2021-06,141,189
2222,2021-07,76,98
2222,2021-08,108,140
2222,2021-09,150,246
2222,2021-10,167,230
2222,2021-11,230,395
2222,2021-12,178,283
2222,2022-01,194,320
2222,2022-02,327,471
2222,2022-03,389,597
2222,2022-04,264,441
2222,2022-05,521,808
2222,2022-06,291,487
2222,2022-07,115,170
2222,2022-08,221,328
2222,2022-09,265,345
2222,2022-10,301,398
2222,2022-11,242,357
2222,2022-12,230,357
2222,2023-01,325,456
2222,2023-02,302,711
2222,2023-03,682,1114
2222,2023-04,943,1026
2222,2023-05,553,1670
2222,2023-06,390,458
2222,2023-07,152,179
2222,2023-08,158,177
2222,2023-09,193,237
2222,2023-10,163,198
2222,2023-11,150,205
2222,2023-12,57,84
2222,2024-01,150,212
2222,2024-02,73,100
2222,2024-03,63,81
2222,2024-04,224,351
2222,2024-05,170,248
2222,2024-06,125,183
2222,2024-07,67,93
2222,2024-08,57,78
2222,2024-09,88,132
2222,2024-10,95,141
2222,2024-11,99,150
2222,2024-12,86,166
2222,2025-01,101,140
2222,2025-02,129,267
2222,2025-03,162,262
2222,2025-04,104,140
2222,2025-05,80,123
2222,2025-06,69,98
2222,2025-07,58,58
2222,2025-08,70,97
2222,2025-09,68,82
2222,2025-10,78,95
2222,2025-11,89,153
2222,2025-12,100,189
2222,2026-01,9,20
2222,2026-02,85,148
2223,2020-01,73,121
2223,2020-02,113,211
2223,2020-03,120,279
2223,2020-04,89,255
2223,2020-05,67,165
2223,2020-06,118,208
2223,2020-07,58,103
2223,2020-08,72,153
2223,2020-09,103,215
2223,2020-10,87,147
2223,2020-11,124,220
2223,2020-12,98,197
2223,2021-01,89,173
2223,2021-02,103,183
2223,2021-03,163,222
2223,2021-04,161,285
2223,2021-05,148,264
2223,2021-06,107,172
2223,2021-07,46,56
2223,2021-08,100,188
2223,2021-09,140,230
2223,2021-10,230,321
2223,2021-11,137,207
2223,2021-12,147,232
2223,2022-01,157,193
2223,2022-02,319,799
2223,2022-03,244,423
2223,2022-04,157,237
2223,2022-05,264,397
2223,2022-06,161,270
2223,2022-07,101,120
2223,2022-08,192,263
2223,2022-09,213,301
2223,2022-10,210,333
2223,2022-11,259,362
2223,2022-12,273,406
2223,2023-01,346,474
2223,2023-02,332,792
2223,2023-03,452,1059
2223,2023-04,603,672
2223,2023-05,392,499
2223,2023-06,287,345
2223,2023-07,184,237
2223,2023-08,247,271
2223,2023-09,196,230
2223,2023-10,149,224
2223,2023-11,148,201
2223,2023-12,169,227
2223,2024-01,145,234
2223,2024-02,116,150
2223,2024-03,87,120
2223,2024-04,257,335
2223,2024-05,109,142
2223,2024-06,71,89
2223,2024-07,40,63
2223,2024-08,41,63
2223,2024-09,97,174
2223,2024-10,105,143
2223,2024-11,77,123
2223,2024-12,41,57
2223,2025-01,90,144
2223,2025-02,92,157
2223,2025-03,122,271
2223,2025-04,63,103
2223,2025-05,64,135
2223,2025-06,43,59
2223,2025-07,26,31
2223,2025-08,33,46
2223,2025-09,65,182
2223,2025-10,61,93
2223,2025-11,48,62
2223,2025-12,45,49
2223,2026-01,12,12
2223,2026-02,52,70
2224,2020-01,227,278
2224,2020-02,247,308
2224,2020-03,209,240
2224,2020-04,151,178
2224,2020-05,170,183
2224,2020-06,147,167
2224,2020-07,105,136
2224,2020-08,134,153
2224,2020-09,201,260
2224,2020-10,205,268
2224,2020-11,217,271
2224,2020-12,197,255
2224,2021-01,198,227
2224,2021-02,252,304
2224,2021-03,315,353
2224,2021-04,280,329
2224,2021-05,221,269
2224,2021-06,163,185
2224,2021-07,118,130
2224,2021-08,180,203
2224,2021-09,234,269
2224,2021-10,233,264
2224,2021-11,243,327
2224,2021-12,258,344
2224,2022-01,292,392
2224,2022-02,259,332
2224,2022-03,305,392
2224,2022-04,217,248
2224,2022-05,295,326
2224,2022-06,245,285
2224,2022-07,135,174
2224,2022-08,205,232
2224,2022-09,269,302
2224,2022-10,244,267
2224,2022-11,231,260
2224,2022-12,293,321
2224,2023-01,341,444
