ssyk4,year_month,n_ads
1370,2025-12,161
1380,2020-01,12
1380,2020-02,2
1380,2020-03,4
1380,2020-04,3
1380,2020-05,2
1380,2020-06,6
1380,2020-07,2
1380,2020-08,3
1380,2020-09,3
1380,2020-10,6
1380,2020-11,7
1380,2020-12,12
1380,2021-01,4
1380,2021-02,6
1380,2021-03,5
1380,2021-04,9
1380,2021-05,1
1380,2021-08,5
1380,2021-09,5
1380,2021-10,1
1380,2021-11,9
1380,2021-12,3
1380,2022-01,3
1380,2022-02,8
1380,2022-03,12
1380,2022-04,8
1380,2022-05,3
1380,2022-06,6
1380,2022-07,1
1380,2022-08,2
1380,2022-09,2
1380,2022-10,16
1380,2022-11,7
1380,2022-12,8
1380,2023-01,5
1380,2023-02,3
1380,2023-03,2
1380,2023-04,1
1380,2023-05,8
1380,2023-06,8
1380,2023-07,9
1380,2023-08,7
1380,2023-09,15
1380,2023-10,6
1380,2023-11,17
1380,2023-12,6
1380,2024-01,6
1380,2024-02,11
1380,2024-03,7
1380,2024-04,5
1380,2024-05,2
1380,2024-06,1
1380,2024-07,5
1380,2024-08,17
1380,2024-09,8
1380,2024-10,6
1380,2024-11,5
1380,2024-12,6
1380,2025-01,8
1380,2025-02,8
1380,2025-03,6
1380,2025-04,10
1380,2025-05,5
1380,2025-06,7
1380,2025-07,4
1380,2025-08,9
1380,2025-09,8
1380,2025-10,6
1380,2025-11,4
1380,2025-12,4
1410,2020-01,130
1410,2020-02,186
1410,2020-03,180
1410,2020-04,205
1410,2020-05,182
1410,2020-06,142
1410,2020-07,70
1410,2020-08,56
1410,2020-09,122
1410,2020-10,148
1410,2020-11,153
1410,2020-12,151
1410,2021-01,118
1410,2021-02,159
1410,2021-03,224
1410,2021-04,210
1410,2021-05,261
1410,2021-06,172
1410,2021-07,75
1410,2021-08,103
1410,2021-09,167
1410,2021-10,169
1410,2021-11,205
1410,2021-12,204
1410,2022-01,158
1410,2022-02,215
1410,2022-03,269
1410,2022-04,270
1410,2022-05,312
1410,2022-06,223
1410,2022-07,111
1410,2022-08,169
1410,2022-09,224
1410,2022-10,201
1410,2022-11,195
1410,2022-12,206
1410,2023-01,179
1410,2023-02,185
1410,2023-03,277
1410,2023-04,180
1410,2023-05,296
1410,2023-06,179
1410,2023-07,87
1410,2023-08,116
1410,2023-09,138
1410,2023-10,145
1410,2023-11,246
1410,2023-12,299
1410,2024-01,203
1410,2024-02,165
1410,2024-03,185
1410,2024-04,194
1410,2024-05,327
1410,2024-06,266
1410,2024-07,225
1410,2024-08,103
1410,2024-09,139
1410,2024-10,167
1410,2024-11,133
1410,2024-12,156
1410,2025-01,124
1410,2025-02,162
1410,2025-03,233
1410,2025-04,198
1410,2025-05,202
1410,2025-06,131
1410,2025-07,65
1410,2025-08,96
1410,2025-09,142
1410,2025-10,153
1410,2025-11,144
1410,2025-12,157
1420,2020-01,29
1420,2020-02,28
1420,2020-03,35
1420,2020-04,31
1420,2020-05,31
1420,2020-06,19
1420,2020-07,6
1420,2020-08,15
1420,2020-09,15
1420,2020-10,14
1420,2020-11,28
1420,2020-12,12
1420,2021-01,14
1420,2021-02,25
1420,2021-03,36
1420,2021-04,26
1420,2021-05,30
1420,2021-06,20
1420,2021-07,12
1420,2021-08,16
1420,2021-09,33
1420,2021-10,35
1420,2021-11,33
1420,2021-12,21
1420,2022-01,19
1420,2022-02,26
1420,2022-03,34
1420,2022-04,39
1420,2022-05,38
1420,2022-06,15
1420,2022-07,11
1420,2022-08,12
1420,2022-09,31
1420,2022-10,31
1420,2022-11,29
1420,2022-12,24
1420,2023-01,24
1420,2023-02,30
1420,2023-03,23
1420,2023-04,26
1420,2023-05,36
1420,2023-06,16
1420,2023-07,5
1420,2023-08,8
1420,2023-09,11
1420,2023-10,17
1420,2023-11,13
1420,2023-12,11
1420,2024-01,14
1420,2024-02,16
1420,2024-03,22
1420,2024-04,14
1420,2024-05,21
1420,2024-06,9
1420,2024-07,4
1420,2024-08,7
1420,2024-09,9
1420,2024-10,14
1420,2024-11,7
1420,2024-12,7
1420,2025-01,12
1420,2025-02,16
1420,2025-03,15
1420,2025-04,18
1420,2025-05,17
1420,2025-06,5
1420,2025-07,2
1420,2025-08,12
1420,2025-09,11
1420,2025-10,11
1420,2025-11,11
1420,2025-12,14
1490,2020-02,3
1490,2020-03,1
1490,2020-05,15
1490,2020-06,2
1490,2020-07,3
1490,2020-08,3
1490,2020-09,6
1490,2020-10,2
1490,2020-11,1
1490,2020-12,1
1490,2021-01,5
1490,2021-02,4
1490,2021-03,28
1490,2021-04,39
1490,2021-05,2
1490,2021-06,5
1490,2021-07,2
1490,2021-08,2
1490,2021-09,2
1490,2021-10,1
1490,2021-11,3
1490,2021-12,1
1490,2022-01,2
1490,2022-02,4
1490,2022-03,3
1490,2022-04,4
1490,2022-05,5
1490,2022-06,8
1490,2022-07,2
1490,2022-08,2
1490,2022-09,7
1490,2022-10,2
1490,2022-11,10
1490,2022-12,5
1490,2023-01,4
1490,2023-02,6
1490,2023-03,10
1490,2023-04,2
1490,2023-05,5
1490,2023-06,1
1490,2023-08,3
1490,2023-10,7
1490,2023-11,2
1490,2023-12,3
1490,2024-01,3
1490,2024-02,3
1490,2024-03,2
1490,2024-04,2
1490,2024-06,4
1490,2024-07,1
1490,2024-08,4
1490,2024-09,9
1490,2024-10,4
1490,2024-11,4
1490,2024-12,4
1490,2025-01,9
1490,2025-02,9
1490,2025-03,2
1490,2025-04,1
1490,2025-05,4
1490,2025-06,3
1490,2025-07,5
1490,2025-08,5
1490,2025-09,6
1490,2025-11,2
1490,2025-12,3
1510,2020-01,213
1510,2020-02,217
1510,2020-03,180
1510,2020-04,142
1510,2020-05,179
1510,2020-06,184
1510,2020-07,113
1510,2020-08,116
1510,2020-09,209
1510,2020-10,236
1510,2020-11,194
1510,2020-12,216
1510,2021-01,191
1510,2021-02,200
1510,2021-03,262
1510,2021-04,235
1510,2021-05,237
1510,2021-06,178
1510,2021-07,139
1510,2021-08,163
1510,2021-09,272
1510,2021-10,253
1510,2021-11,343
1510,2021-12,330
1510,2022-01,288
1510,2022-02,333
1510,2022-03,365
1510,2022-04,283
1510,2022-05,335
1510,2022-06,243
1510,2022-07,176
1510,2022-08,222
1510,2022-09,345
1510,2022-10,301
1510,2022-11,264
1510,2022-12,291
1510,2023-01,262
1510,2023-02,295
1510,2023-03,324
1510,2023-04,205
1510,2023-05,311
1510,2023-06,191
1510,2023-07,110
1510,2023-08,165
1510,2023-09,229
1510,2023-10,250
1510,2023-11,222
1510,2023-12,212
1510,2024-01,203
1510,2024-02,224
1510,2024-03,182
1510,2024-04,217
1510,2024-05,170
1510,2024-06,151
1510,2024-07,103
1510,2024-08,152
1510,2024-09,177
1510,2024-10,241
1510,2024-11,221
1510,2024-12,235
1510,2025-01,242
1510,2025-02,206
1510,2025-03,250
1510,2025-04,212
1510,2025-05,195
1510,2025-06,135
1510,2025-07,124
1510,2025-08,159
1510,2025-09,225
1510,2025-10,222
1510,2025-11,195
1510,2025-12,257
1520,2020-01,103
1520,2020-02,108
1520,2020-03,113
1520,2020-04,105
1520,2020-05,72
1520,2020-06,68
1520,2020-07,56
1520,2020-08,68
1520,2020-09,81
1520,2020-10,103
1520,2020-11,86
1520,2020-12,108
1520,2021-01,95
1520,2021-02,121
1520,2021-03,135
1520,2021-04,102
1520,2021-05,119
1520,2021-06,91
1520,2021-07,65
1520,2021-08,57
1520,2021-09,138
1520,2021-10,143
1520,2021-11,133
1520,2021-12,154
1520,2022-01,134
1520,2022-02,170
1520,2022-03,168
1520,2022-04,155
1520,2022-05,176
1520,2022-06,129
1520,2022-07,105
1520,2022-08,143
1520,2022-09,175
1520,2022-10,187
1520,2022-11,150
1520,2022-12,147
1520,2023-01,155
1520,2023-02,166
1520,2023-03,159
1520,2023-04,125
1520,2023-05,188
1520,2023-06,126
1520,2023-07,83
1520,2023-08,93
1520,2023-09,112
1520,2023-10,156
1520,2023-11,136
1520,2023-12,118
1520,2024-01,139
1520,2024-02,145
1520,2024-03,132
1520,2024-04,150
1520,2024-05,142
1520,2024-06,91
1520,2024-07,78
1520,2024-08,88
1520,2024-09,107
1520,2024-10,142
1520,2024-11,133
1520,2024-12,140
1520,2025-01,113
1520,2025-02,144
1520,2025-03,166
1520,2025-04,116
1520,2025-05,110
1520,2025-06,118
1520,2025-07,66
1520,2025-08,92
1520,2025-09,135
1520,2025-10,134
1520,2025-11,145
1520,2025-12,160
1530,2020-01,79
1530,2020-02,69
1530,2020-03,71
1530,2020-04,60
1530,2020-05,57
1530,2020-06,44
1530,2020-07,57
1530,2020-08,45
1530,2020-09,49
1530,2020-10,60
1530,2020-11,53
1530,2020-12,58
1530,2021-01,80
1530,2021-02,64
1530,2021-03,71
1530,2021-04,59
1530,2021-05,57
1530,2021-06,69
1530,2021-07,32
1530,2021-08,36
1530,2021-09,83
1530,2021-10,84
1530,2021-11,95
1530,2021-12,110
1530,2022-01,93
1530,2022-02,106
1530,2022-03,121
1530,2022-04,81
1530,2022-05,97
1530,2022-06,79
1530,2022-07,50
1530,2022-08,57
1530,2022-09,94
1530,2022-10,81
1530,2022-11,77
1530,2022-12,102
1530,2023-01,98
1530,2023-02,93
1530,2023-03,122
1530,2023-04,90
1530,2023-05,122
1530,2023-06,67
1530,2023-07,35
1530,2023-08,55
1530,2023-09,68
1530,2023-10,76
1530,2023-11,69
1530,2023-12,100
1530,2024-01,77
1530,2024-02,92
1530,2024-03,94
1530,2024-04,79
1530,2024-05,78
1530,2024-06,54
1530,2024-07,48
1530,2024-08,44
1530,2024-09,71
1530,2024-10,89
1530,2024-11,70
1530,2024-12,80
1530,2025-01,85
1530,2025-02,84
1530,2025-03,78
1530,2025-04,84
1530,2025-05,73
1530,2025-06,51
1530,2025-07,41
1530,2025-08,58
1530,2025-09,89
1530,2025-10,75
1530,2025-11,92
1530,2025-12,105
1540,2020-01,1
1540,2020-02,3
1540,2020-03,1
1540,2020-04,1
1540,2020-06,2
1540,2020-07,1
1540,2020-08,1
1540,2020-10,2
1540,2021-01,1
1540,2021-02,3
1540,2021-03,2
1540,2021-04,4
1540,2021-05,2
1540,2021-06,1
1540,2021-08,1
1540,2021-09,2
1540,2021-10,2
1540,2021-11,1
1540,2022-01,3
1540,2022-02,2
1540,2022-03,8
1540,2022-04,1
1540,2022-05,4
1540,2022-06,2
1540,2022-08,2
1540,2022-09,1
1540,2022-10,1
1540,2022-12,1
1540,2023-03,2
1540,2023-04,2
1540,2023-05,2
1540,2023-06,4
1540,2023-08,3
1540,2023-09,1
1540,2023-10,5
1540,2023-11,1
1540,2023-12,4
1540,2024-01,2
1540,2024-02,1
1540,2024-03,1
1540,2024-04,5
1540,2024-05,1
1540,2024-06,1
1540,2024-08,4
1540,2024-09,2
1540,2024-10,3
1540,2024-11,2
1540,2024-12,1
1540,2025-01,4
1540,2025-02,3
1540,2025-03,3
1540,2025-04,1
1540,2025-05,1
1540,2025-06,3
1540,2025-07,2
1540,2025-08,2
1540,2025-09,3
1540,2025-10,3
1540,2025-11,3
1540,2025-12,1
1590,2020-01,77
1590,2020-02,69
1590,2020-03,60
1590,2020-04,66
1590,2020-05,53
1590,2020-06,33
1590,2020-07,26
1590,2020-08,38
1590,2020-09,64
1590,2020-10,76
1590,2020-11,81
1590,2020-12,72
1590,2021-01,63
1590,2021-02,64
1590,2021-03,75
1590,2021-04,88
1590,2021-05,62
1590,2021-06,59
1590,2021-07,40
1590,2021-08,54
1590,2021-09,75
1590,2021-10,84
1590,2021-11,83
1590,2021-12,101
1590,2022-01,97
1590,2022-02,129
1590,2022-03,110
1590,2022-04,86
1590,2022-05,89
1590,2022-06,79
1590,2022-07,52
1590,2022-08,72
1590,2022-09,123
1590,2022-10,132
1590,2022-11,126
1590,2022-12,94
1590,2023-01,110
1590,2023-02,109
1590,2023-03,100
1590,2023-04,86
1590,2023-05,120
1590,2023-06,63
1590,2023-07,45
1590,2023-08,83
1590,2023-09,101
1590,2023-10,96
1590,2023-11,84
1590,2023-12,73
1590,2024-01,64
1590,2024-02,109
1590,2024-03,90
1590,2024-04,88
1590,2024-05,62
1590,2024-06,52
1590,2024-07,45
1590,2024-08,58
1590,2024-09,75
1590,2024-10,93
1590,2024-11,88
1590,2024-12,89
1590,2025-01,79
1590,2025-02,108
1590,2025-03,99
1590,2025-04,90
1590,2025-05,90
1590,2025-06,81
1590,2025-07,51
1590,2025-08,86
1590,2025-09,117
1590,2025-10,119
1590,2025-11,115
1590,2025-12,120
1610,2020-01,8
1610,2020-02,6
1610,2020-03,4
1610,2020-04,2
1610,2020-05,3
1610,2020-06,5
1610,2020-07,3
1610,2020-08,4
1610,2020-09,6
1610,2020-10,3
1610,2020-11,1
1610,2020-12,1
1610,2021-01,5
1610,2021-02,4
1610,2021-03,9
1610,2021-04,2
1610,2021-05,5
1610,2021-06,3
1610,2021-07,6
1610,2021-08,5
1610,2021-09,18
1610,2021-10,35
1610,2021-11,14
1610,2021-12,8
1610,2022-01,9
1610,2022-02,10
1610,2022-03,8
1610,2022-04,20
1610,2022-05,13
1610,2022-06,8
1610,2022-07,4
1610,2022-08,8
1610,2022-09,5
1610,2022-10,9
1610,2022-11,13
1610,2022-12,6
1610,2023-01,17
1610,2023-02,6
1610,2023-03,7
1610,2023-04,3
1610,2023-05,9
1610,2023-06,9
1610,2023-07,5
1610,2023-08,6
1610,2023-09,10
1610,2023-10,10
1610,2023-11,5
1610,2023-12,11
1610,2024-01,8
1610,2024-02,7
1610,2024-03,12
1610,2024-04,5
1610,2024-05,10
1610,2024-06,5
1610,2024-07,10
1610,2024-08,5
1610,2024-09,4
1610,2024-10,8
1610,2024-11,9
1610,2024-12,8
1610,2025-01,3
1610,2025-02,6
1610,2025-03,6
1610,2025-04,8
1610,2025-05,8
1610,2025-06,4
1610,2025-07,7
1610,2025-08,5
1610,2025-09,4
1610,2025-10,9
1610,2025-11,3
1610,2025-12,3
1710,2020-01,10
1710,2020-02,16
1710,2020-03,3
1710,2020-04,2
1710,2020-05,3
1710,2020-06,2
1710,2020-07,9
1710,2020-08,2
1710,2020-09,4
1710,2020-10,6
1710,2020-11,2
1710,2020-12,6
1710,2021-01,6
1710,2021-02,3
1710,2021-03,5
1710,2021-04,6
1710,2021-05,9
1710,2021-06,11
1710,2021-07,8
1710,2021-08,10
1710,2021-09,18
1710,2021-10,14
1710,2021-11,17
1710,2021-12,13
1710,2022-01,8
1710,2022-02,15
1710,2022-03,23
1710,2022-04,18
1710,2022-05,21
1710,2022-06,18
1710,2022-07,12
1710,2022-08,11
1710,2022-09,10
1710,2022-10,15
1710,2022-11,12
1710,2022-12,13
1710,2023-01,12
1710,2023-02,15
1710,2023-03,15
1710,2023-04,14
1710,2023-05,9
1710,2023-06,7
1710,2023-07,9
1710,2023-08,4
1710,2023-09,7
1710,2023-10,6
1710,2023-11,22
1710,2023-12,13
1710,2024-01,8
1710,2024-02,5
1710,2024-03,3
1710,2024-04,4
1710,2024-05,3
1710,2024-06,8
1710,2024-07,8
1710,2024-08,6
1710,2024-09,3
1710,2024-10,15
1710,2024-11,6
1710,2024-12,6
1710,2025-01,8
1710,2025-02,7
1710,2025-03,8
1710,2025-04,8
1710,2025-05,9
1710,2025-06,9
1710,2025-07,8
1710,2025-08,5
1710,2025-09,5
1710,2025-10,6
1710,2025-11,7
1710,2025-12,4
1720,2020-01,93
1720,2020-02,97
1720,2020-03,39
1720,2020-04,25
1720,2020-05,32
1720,2020-06,36
1720,2020-07,57
1720,2020-08,66
1720,2020-09,57
1720,2020-10,51
1720,2020-11,41
1720,2020-12,24
1720,2021-01,46
1720,2021-02,57
1720,2021-03,90
1720,2021-04,78
1720,2021-05,105
1720,2021-06,95
1720,2021-07,107
1720,2021-08,133
1720,2021-09,143
1720,2021-10,178
1720,2021-11,174
1720,2021-12,139
1720,2022-01,160
1720,2022-02,227
1720,2022-03,305
1720,2022-04,296
1720,2022-05,296
1720,2022-06,238
1720,2022-07,205
1720,2022-08,227
1720,2022-09,205
1720,2022-10,179
1720,2022-11,151
1720,2022-12,114
1720,2023-01,122
1720,2023-02,144
1720,2023-03,161
1720,2023-04,125
1720,2023-05,149
1720,2023-06,109
1720,2023-07,118
1720,2023-08,123
1720,2023-09,112
1720,2023-10,129
1720,2023-11,122
1720,2023-12,90
1720,2024-01,146
1720,2024-02,111
1720,2024-03,137
1720,2024-04,138
1720,2024-05,121
1720,2024-06,104
1720,2024-07,94
1720,2024-08,117
1720,2024-09,93
1720,2024-10,108
1720,2024-11,79
1720,2024-12,63
1720,2025-01,109
1720,2025-02,120
1720,2025-03,127
1720,2025-04,115
1720,2025-05,102
1720,2025-06,89
1720,2025-07,96
1720,2025-08,86
1720,2025-09,104
1720,2025-10,97
1720,2025-11,95
1720,2025-12,90
1730,2020-01,170
1730,2020-02,172
1730,2020-03,146
1730,2020-04,94
1730,2020-05,100
1730,2020-06,91
1730,2020-07,72
1730,2020-08,103
1730,2020-09,158
1730,2020-10,161
1730,2020-11,149
1730,2020-12,129
1730,2021-01,110
1730,2021-02,136
1730,2021-03,205
1730,2021-04,175
1730,2021-05,160
1730,2021-06,190
1730,2021-07,154
1730,2021-08,219
1730,2021-09,294
1730,2021-10,302
1730,2021-11,298
1730,2021-12,291
1730,2022-01,330
1730,2022-02,298
1730,2022-03,355
1730,2022-04,256
1730,2022-05,284
1730,2022-06,340
1730,2022-07,220
1730,2022-08,382
1730,2022-09,515
1730,2022-10,464
1730,2022-11,377
1730,2022-12,287
1730,2023-01,304
1730,2023-02,325
1730,2023-03,342
1730,2023-04,315
1730,2023-05,325
1730,2023-06,315
1730,2023-07,145
1730,2023-08,220
1730,2023-09,198
1730,2023-10,195
1730,2023-11,232
1730,2023-12,161
1730,2024-01,192
1730,2024-02,182
1730,2024-03,219
1730,2024-04,194
1730,2024-05,186
1730,2024-06,151
1730,2024-07,146
1730,2024-08,139
1730,2024-09,172
1730,2024-10,210
1730,2024-11,150
1730,2024-12,142
1730,2025-01,195
1730,2025-02,210
1730,2025-03,201
1730,2025-04,249
1730,2025-05,182
1730,2025-06,159
1730,2025-07,125
1730,2025-08,176
1730,2025-09,159
1730,2025-10,173
1730,2025-11,144
1730,2025-12,138
1740,2020-01,11
1740,2020-02,5
1740,2020-03,4
1740,2020-04,1
1740,2020-05,5
1740,2020-06,6
1740,2020-07,2
1740,2020-08,5
1740,2020-09,9
1740,2020-10,8
1740,2020-11,14
1740,2020-12,11
1740,2021-01,5
1740,2021-02,5
1740,2021-03,4
1740,2021-04,18
1740,2021-05,7
1740,2021-06,11
1740,2021-07,14
1740,2021-08,11
1740,2021-09,21
1740,2021-10,21
1740,2021-11,16
1740,2021-12,19
1740,2022-01,15
1740,2022-02,16
1740,2022-03,21
1740,2022-04,28
1740,2022-05,29
1740,2022-06,19
1740,2022-07,14
1740,2022-08,8
1740,2022-09,15
1740,2022-10,21
1740,2022-11,21
1740,2022-12,16
1740,2023-01,14
1740,2023-02,14
1740,2023-03,11
1740,2023-04,11
1740,2023-05,27
1740,2023-06,21
1740,2023-07,13
1740,2023-08,7
1740,2023-09,19
1740,2023-10,8
1740,2023-11,9
1740,2023-12,14
1740,2024-01,11
1740,2024-02,11
1740,2024-03,13
1740,2024-04,19
1740,2024-05,18
1740,2024-06,8
1740,2024-07,7
1740,2024-08,10
1740,2024-09,13
1740,2024-10,12
1740,2024-11,25
1740,2024-12,26
1740,2025-01,21
1740,2025-02,26
1740,2025-03,25
1740,2025-04,20
1740,2025-05,18
1740,2025-06,22
1740,2025-07,24
1740,2025-08,25
1740,2025-09,17
1740,2025-10,13
1740,2025-11,22
1740,2025-12,29
1790,2020-01,7
1790,2020-05,3
1790,2020-06,2
1790,2020-07,1
1790,2020-08,2
1790,2020-09,2
1790,2020-10,5
1790,2020-11,1
1790,2020-12,1
1790,2021-01,2
1790,2021-02,1
1790,2021-03,3
1790,2021-04,1
1790,2021-05,3
1790,2021-06,5
1790,2021-07,5
1790,2021-08,2
1790,2021-09,2
1790,2021-10,8
1790,2021-11,11
1790,2021-12,9
1790,2022-01,10
1790,2022-02,7
1790,2022-03,4
1790,2022-04,4
1790,2022-05,2
1790,2022-06,7
1790,2022-07,1
1790,2022-08,4
1790,2022-09,15
1790,2022-10,9
1790,2022-11,7
1790,2022-12,5
1790,2023-01,2
1790,2023-02,2
1790,2023-03,3
1790,2023-04,3
1790,2023-05,15
1790,2023-06,7
1790,2023-07,2
1790,2023-08,4
1790,2023-09,6
1790,2023-10,5
1790,2023-11,8
1790,2023-12,26
1790,2024-01,19
1790,2024-02,6
1790,2024-03,17
1790,2024-04,15
1790,2024-05,14
1790,2024-06,12
1790,2024-07,4
1790,2024-08,7
1790,2024-09,2
1790,2024-10,10
1790,2024-11,7
1790,2024-12,9
1790,2025-01,6
1790,2025-02,7
1790,2025-03,4
1790,2025-04,5
1790,2025-05,6
1790,2025-06,7
1790,2025-07,1
1790,2025-08,1
1790,2025-09,7
1790,2025-10,14
1790,2025-11,6
1790,2025-12,3
2111,2020-01,24
2111,2020-02,42
2111,2020-03,39
2111,2020-04,16
2111,2020-05,29
2111,2020-06,29
2111,2020-07,14
2111,2020-08,24
2111,2020-09,23
2111,2020-10,28
2111,2020-11,30
2111,2020-12,24
2111,2021-01,25
2111,2021-02,26
2111,2021-03,41
2111,2021-04,26
2111,2021-05,31
2111,2021-06,36
2111,2021-07,12
2111,2021-08,15
2111,2021-09,27
2111,2021-10,29
2111,2021-11,31
2111,2021-12,27
2111,2022-01,27
2111,2022-02,33
2111,2022-03,59
2111,2022-04,34
2111,2022-05,40
2111,2022-06,31
2111,2022-07,13
2111,2022-08,25
2111,2022-09,43
2111,2022-10,47
2111,2022-11,35
2111,2022-12,39
2111,2023-01,34
2111,2023-02,41
2111,2023-03,44
2111,2023-04,38
2111,2023-05,66
2111,2023-06,38
2111,2023-07,19
2111,2023-08,29
2111,2023-09,26
2111,2023-10,25
2111,2023-11,31
2111,2023-12,37
2111,2024-01,27
2111,2024-02,32
2111,2024-03,57
2111,2024-04,45
2111,2024-05,31
2111,2024-06,32
2111,2024-07,19
2111,2024-08,34
2111,2024-09,45
2111,2024-10,38
2111,2024-11,39
2111,2024-12,50
2111,2025-01,42
2111,2025-02,53
2111,2025-03,60
2111,2025-04,41
2111,2025-05,38
2111,2025-06,43
2111,2025-07,22
2111,2025-08,22
2111,2025-09,39
2111,2025-10,27
2111,2025-11,37
2111,2025-12,37
2112,2020-02,4
2112,2020-03,7
2112,2020-06,3
2112,2020-08,1
2112,2020-10,6
2112,2020-11,2
2112,2020-12,3
2112,2021-01,2
2112,2021-02,2
2112,2021-04,1
2112,2021-05,3
2112,2021-07,4
2112,2021-09,3
2112,2021-10,2
2112,2021-11,3
2112,2021-12,2
2112,2022-01,2
2112,2022-02,4
2112,2022-03,4
2112,2022-04,2
2112,2022-05,1
2112,2022-06,4
2112,2022-07,3
2112,2022-08,2
2112,2022-09,5
2112,2022-10,3
2112,2022-11,2
2112,2022-12,2
2112,2023-01,2
2112,2023-02,1
2112,2023-04,4
2112,2023-06,5
2112,2023-07,1
2112,2023-08,1
2112,2023-09,4
2112,2023-10,1
2112,2023-11,2
2112,2023-12,2
2112,2024-01,3
2112,2024-02,1
2112,2024-03,2
2112,2024-04,4
2112,2024-05,4
2112,2024-07,2
2112,2024-08,7
2112,2024-10,2
2112,2024-12,2
2112,2025-01,3
2112,2025-02,3
2112,2025-03,3
2112,2025-04,3
2112,2025-05,1
2112,2025-06,3
2112,2025-07,1
2112,2025-09,1
2112,2025-10,3
2112,2025-11,2
2112,2025-12,3
2113,2020-01,78
2113,2020-02,101
2113,2020-03,96
2113,2020-04,68
2113,2020-05,79
2113,2020-06,85
2113,2020-07,40
2113,2020-08,50
2113,2020-09,68
2113,2020-10,84
2113,2020-11,86
2113,2020-12,96
2113,2021-01,85
2113,2021-02,97
2113,2021-03,107
2113,2021-04,88
2113,2021-05,90
2113,2021-06,76
2113,2021-07,62
2113,2021-08,71
2113,2021-09,90
2113,2021-10,94
2113,2021-11,117
2113,2021-12,117
2113,2022-01,108
2113,2022-02,130
2113,2022-03,135
2113,2022-04,117
2113,2022-05,116
2113,2022-06,116
2113,2022-07,66
2113,2022-08,72
2113,2022-09,94
2113,2022-10,122
2113,2022-11,99
2113,2022-12,103
2113,2023-01,121
2113,2023-02,99
2113,2023-03,109
2113,2023-04,89
2113,2023-05,133
2113,2023-06,67
2113,2023-07,58
2113,2023-08,61
2113,2023-09,77
2113,2023-10,88
2113,2023-11,76
2113,2023-12,80
2113,2024-01,73
2113,2024-02,70
2113,2024-03,72
2113,2024-04,77
2113,2024-05,77
2113,2024-06,60
2113,2024-07,46
2113,2024-08,35
2113,2024-09,57
2113,2024-10,67
2113,2024-11,51
2113,2024-12,52
2113,2025-01,67
2113,2025-02,78
2113,2025-03,57
2113,2025-04,82
2113,2025-05,67
2113,2025-06,55
2113,2025-07,40
2113,2025-08,55
2113,2025-09,52
2113,2025-10,55
2113,2025-11,42
2113,2025-12,65
2114,2020-01,19
2114,2020-02,13
2114,2020-03,22
2114,2020-04,8
2114,2020-05,4
2114,2020-06,9
2114,2020-07,3
2114,2020-08,3
2114,2020-09,8
2114,2020-10,13
2114,2020-11,15
2114,2020-12,12
2114,2021-01,6
2114,2021-02,15
2114,2021-03,19
2114,2021-04,11
2114,2021-05,13
2114,2021-06,13
2114,2021-07,8
2114,2021-08,3
2114,2021-09,25
2114,2021-10,14
2114,2021-11,13
2114,2021-12,31
2114,2022-01,14
2114,2022-02,25
2114,2022-03,21
2114,2022-04,16
2114,2022-05,31
2114,2022-06,29
2114,2022-07,14
2114,2022-08,10
2114,2022-09,27
2114,2022-10,18
2114,2022-11,24
2114,2022-12,46
2114,2023-01,15
2114,2023-02,19
2114,2023-03,24
2114,2023-04,15
2114,2023-05,28
2114,2023-06,31
2114,2023-07,21
2114,2023-08,15
2114,2023-09,16
2114,2023-10,23
2114,2023-11,23
2114,2023-12,23
2114,2024-01,32
2114,2024-02,19
2114,2024-03,21
2114,2024-04,16
2114,2024-05,26
2114,2024-06,23
2114,2024-07,9
2114,2024-08,15
2114,2024-09,12
2114,2024-10,13
2114,2024-11,13
2114,2024-12,28
2114,2025-01,11
2114,2025-02,13
2114,2025-03,23
2114,2025-04,22
2114,2025-05,20
2114,2025-06,10
2114,2025-07,7
2114,2025-08,9
2114,2025-09,18
2114,2025-10,16
2114,2025-11,8
2114,2025-12,22
2121,2020-01,6
2121,2020-02,9
2121,2020-03,5
2121,2020-04,5
2121,2020-05,10
2121,2020-06,1
2121,2020-07,2
2121,2020-08,3
2121,2020-09,12
2121,2020-10,6
2121,2020-11,10
2121,2020-12,10
2121,2021-01,6
2121,2021-02,6
2121,2021-03,27
2121,2021-04,16
2121,2021-05,9
2121,2021-06,4
2121,2021-07,8
2121,2021-08,4
2121,2021-09,11
2121,2021-10,14
2121,2021-11,12
2121,2021-12,12
2121,2022-01,12
2121,2022-02,10
2121,2022-03,10
2121,2022-04,11
2121,2022-05,12
2121,2022-06,8
2121,2022-07,2
2121,2022-08,13
2121,2022-09,9
2121,2022-10,9
2121,2022-11,16
2121,2022-12,15
2121,2023-01,13
2121,2023-02,18
2121,2023-03,8
2121,2023-04,8
2121,2023-05,13
2121,2023-06,11
2121,2023-07,2
2121,2023-08,8
2121,2023-09,8
2121,2023-10,8
2121,2023-11,10
2121,2023-12,11
2121,2024-01,11
2121,2024-02,7
2121,2024-03,12
2121,2024-04,16
2121,2024-05,10
2121,2024-06,3
2121,2024-07,5
2121,2024-08,4
2121,2024-09,8
2121,2024-10,11
2121,2024-11,13
2121,2024-12,11
2121,2025-01,5
2121,2025-02,3
2121,2025-03,8
2121,2025-04,13
2121,2025-05,7
2121,2025-06,5
